"nmqm","Zentral","WL","Gebtyp.25","Haustyp.23","HZ.unvoll","Fussboden.HZ","bad.score.25","Kueche.offen","kue.score.23","Boden.Fak.23","Modern.Boden","Balkon.Terrasse","Besond.Ausst","Modern.Fenster","wfl.gekappt","bj","(weights)"
15.2,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,74,2013.5,0.103599681036608
14.48,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,37,1972,0.0616373327503662
14.1,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,70,1972,0.0656036051633322
12.52,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,55,2003.5,0.121711037455251
8.02,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,1,"guter",0,0,0,0,81,1957.5,0.0605455571152989
12.5,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,52,2003.5,0.119831808509479
18.85,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,52,1993.5,0.0844142518134124
15.93,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,108,2013.5,0.123575811301844
21.62,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,1,"guter",0,0,1,0,73,2022.5,0.0744501655336998
10.56,0,"durchschnittliche","anderer","ENb",FALSE,0,2,1,0,"guter",0,0,0,0,72,1972,0.118907705753148
21.69,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"einfacher",0,0,1,0,83,2022.5,0.0453374712749653
12.33,0,"durchschnittliche","anderer","anderer",FALSE,1,1,0,0,"guter",0,1,0,0,78,1983,0.103413184436448
15.29,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,1,0,0,70,1972,0.105548746176896
6.95,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"einfacher",0,1,0,0,84,1972,0.163150497704511
18.33,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"anderer",0,1,0,0,54,1993.5,0.124567191959451
9.93,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,48,1993.5,0.135236767254983
19.15,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,1,"guter",0,1,0,0,47,1993.5,0.134537098370917
11.48,0,"durchschnittliche","anderer","einfacher",FALSE,0,2,0,0,"anderer",0,1,0,0,68,1939,0.0863603046746508
16.67,0,"durchschnittliche","anderer","einfacher",FALSE,0,2,1,1,"einfacher",0,0,0,0,27,1924,0.0834883453623948
19.67,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,0,"guter",0,0,1,0,123,2020,0.0957641786254096
16.77,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,3,"guter",0,1,0,0,48,1957.5,0.113771765845043
21.28,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,30,1993.5,0.123180934112268
20.26,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,1,1,0,39,1983,0.0574150740915395
13.45,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,58,1957.5,0.133602032501283
20,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,3,"guter",0,0,1,0,47,2022.5,0.0650580007479197
7.65,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"einfacher",0,1,0,0,69,1957.5,0.146702287677368
15.77,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,0,0,0,83,2013.5,0.0973589947612192
13.52,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,1,0,"guter",0,1,0,0,54,1957.5,0.130858754544165
7.64,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"ohne",0,1,0,0,87,1957.5,0.222409835208208
4.39,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,1,0,"einfacher",0,1,0,0,71,1957.5,0.148231849133244
16.75,0,"durchschnittliche","anderer","ENb",FALSE,0,0,1,0,"anderer",1,1,0,0,43,1957.5,0.07522782942863
8.85,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"ohne",0,0,0,0,104,2003.5,0.125296316638034
22,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"anderer",1,1,0,0,50,1957.5,0.0780095394458096
18.35,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,2,1,0,"guter",0,1,1,0,66,1957.5,0.112028395303313
22.03,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,30,1957.5,0.103629454303436
16.15,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,4,1,0,"einfacher",0,1,0,0,65,1957.5,0.0929861277170172
16.39,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,0,0,0,95,2013.5,0.0518050760843433
12.33,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,1,0,"guter",0,0,0,0,90,1939,0.0604355737291871
17.22,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",1,0,0,0,54,2013.5,0.0709781683778577
11.11,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,66,1957.5,0.0624525867179608
11.7,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,79,1957.5,0.133616526401681
11.73,0,"durchschnittliche","anderer","ENb",FALSE,0,4,0,0,"einfacher",0,1,0,0,110,1972,0.120819356649722
5.96,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,69,1972,0.15094014098081
15.96,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,1,0,0,69,1993.5,0.121309040526638
15.94,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,48,1972,0.0797930287431488
9.38,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,1,0,"einfacher",0,1,0,0,33,1957.5,0.109166427005129
15.53,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,45,1972,0.128498025030849
11.69,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,68,1983,0.119709710673374
22.73,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",1,1,0,0,44,1983,0.072049389353993
19.07,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"guter",0,1,0,0,81,1993.5,0.143937036664737
8.94,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,66,1957.5,0.139262035386811
13.42,0,"durchschnittliche","Hochhaus","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,76,1957.5,0.146674904229545
13.43,0,"durchschnittliche","Hochhaus","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,75,1957.5,0.130873361149923
12.15,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",1,1,0,0,65,1957.5,0.075969331750832
14.69,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,2,"guter",1,1,0,0,81,1957.5,0.0920295234802973
16.8,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,64,2003.5,0.142185341307803
10.34,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,71,1957.5,0.132950267266226
13.43,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,3,"guter",0,1,0,0,67,1957.5,0.139986165031991
17.13,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",1,0,0,0,30,1957.5,0.0633568367639763
8.59,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,0,0,0,"anderer",0,1,0,0,75,1957.5,0.0958446580610547
14.57,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,1,0,0,116,1983,0.137715827336638
11.27,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,51,1983,0.136251535358257
8.98,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,49,1983,0.134845371651399
16.11,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",1,0,0,0,72,2003.5,0.0906116267779959
16.02,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,48,1957.5,0.113771765845043
14.03,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,49,1972,0.131192008786361
14.63,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,41,1957.5,0.122325611598481
10,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"ohne",0,1,0,0,61,1983,0.229162413945045
15.44,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,41,1957.5,0.109714766769885
10.18,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"einfacher",0,1,0,0,51,1972,0.137486421380258
14.93,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,69,2013.5,0.100947816162206
14.79,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,0,0,48,2020,0.0723656169747563
16.86,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,51,1957.5,0.128838267799949
13.76,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,3,0,0,"guter",0,1,0,0,100,1972,0.123316014373148
19.12,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,66,1972,0.143284958860275
16.73,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,51,1957.5,0.128838267799949
15.07,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"einfacher",0,0,0,0,73,2020,0.0854459662986854
16.74,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,3,"guter",0,1,1,0,92,1993.5,0.0849510814617806
10.3,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"ohne",0,1,0,0,67,1957.5,0.223543165043514
20.41,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,61,2020,0.0387066908951302
13.23,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,65,1957.5,0.138541645978059
12.6,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,0,0,0,"ohne",0,1,0,0,47,1939,0.172186364566781
15.57,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,1,"guter",0,0,0,0,53,1918,0.108790436797734
14.86,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,74,1924,0.127690350106035
6.46,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,98,1918,0.137386696149711
15.22,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,3,"guter",0,1,0,0,69,1972,0.130528508048296
19.7,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,33,1972,0.120743068072162
22.89,0,"durchschnittliche","Wohnblock","guter",FALSE,0,1,0,0,"guter",0,1,0,0,76,1924,0.115720491278514
17.05,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,65,1957.5,0.124259050723499
14.6,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,58,1972,0.137461452989853
7.81,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,48,1972,0.130513271309221
14.39,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,0,0,0,21,1972,0.117672161942728
14.04,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,57,1957.5,0.132910876622081
12.06,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,68,1972,0.150159359574581
17.39,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,2,"guter",0,1,0,0,46,1918,0.104911211038267
6.21,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,69,1924,0.124421830832056
11.2,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,0,0,1,"anderer",0,1,0,0,69,1924,0.111093719936702
16.85,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,59,1957.5,0.13429677670946
13.44,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"ohne",0,1,0,0,80,1972,0.110338362502653
11.18,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,68,1972,0.144778923014561
17.12,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,2,0,2,"guter",0,1,0,0,33,1983,0.0998357871696584
6.99,0,"durchschnittliche","Wohnblock","sehr.einfacher",TRUE,0,0,1,0,"guter",0,1,0,0,73,1924,0.127029856656012
12.6,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,93,1983,0.169410238769729
13.49,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,50,1957.5,0.114958183939263
13.21,0,"durchschnittliche","anderer","guter",FALSE,0,0,0,0,"guter",0,0,0,0,61,1924,0.119365095032538
12.28,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,1,"einfacher",0,1,0,0,52,1957.5,0.120473709979947
16.89,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,74,1972,0.0669787238302367
19.05,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,3,"guter",0,0,0,0,58,2003.5,0.110875435034841
12.06,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,2,0,0,"einfacher",1,1,0,0,64,1972,0.080649341148174
16.95,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,64,1993.5,0.13179034313125
20,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,107,2013.5,0.122936610886628
10.83,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,84,1972,0.157304569051633
17.17,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,92,1972,0.131902849943481
14.75,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",1,1,1,0,59,1972,0.0470940504636506
14.7,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,3,1,0,"guter",0,0,0,0,60,1957.5,0.0974004940504471
10.1,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,97,1972,0.174528698038482
10.32,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,0,"einfacher",0,1,0,0,71,1993.5,0.15803362299271
7.32,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,80,1957.5,0.134311248316085
11.29,0,"gute","anderer","einfacher",FALSE,0,3,0,0,"guter",0,1,0,0,60,1939,0.0886545031039979
24.71,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,2,"guter",1,0,0,0,34,1972,0.0665538360622
22.86,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,0,0,2,"guter",0,1,0,0,35,1972,0.0897510347939838
15.82,0,"gute","anderer","anderer",FALSE,0,4,1,3,"anderer",0,1,0,0,121,1993.5,0.121548150275746
9.53,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,32,1972,0.10773503666864
19.1,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,3,"guter",0,1,0,0,50,1972,0.131874270722978
12,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,1,0,"einfacher",0,1,0,0,84,1972,0.163150497704511
17.69,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,26,1972,0.116437143084319
15.65,0,"gute","anderer","anderer",FALSE,1,0,0,2,"guter",0,1,0,0,46,1957.5,0.0983793656334655
13.08,0,"gute","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,0,0,0,53,1957.5,0.124379585052475
21.25,0,"gute","anderer","anderer",FALSE,1,1,0,0,"guter",0,1,1,0,80,1972,0.0541468164171754
8.28,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,64,1924,0.0543691307666616
7.27,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",1,1,0,0,49,1972,0.0719391571262804
15.88,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,0,"guter",0,0,0,0,138,2013.5,0.129493677001794
16.3,0,"gute","Wohnblock","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,54,1983,0.147418015222368
12.55,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,53,1972,0.133942385887595
16.94,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,0,0,36,2013.5,0.0850668175515076
18.25,0,"gute","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,63,1972,0.150277725508961
17.56,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"guter",0,1,0,0,41,1972,0.112884145340277
7.1,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",1,1,0,0,100,1972,0.0937204526720153
11.72,0,"durchschnittliche","anderer","einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,82,1924,0.133099327519414
20.17,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,59,1957.5,0.120451795352468
16.67,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,30,1957.5,0.103629454303436
13.83,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,68,1957.5,0.0703570272151856
12.32,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,0,"guter",0,0,0,0,68,1957.5,0.0703570272151856
16.1,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,123,2022.5,0.0964887249603001
15.16,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,59,1957.5,0.120451795352468
15.5,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,96,1993.5,0.139541395617656
15.5,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,60,1972,0.0622878947127791
17.72,0,"durchschnittliche","anderer","guter",FALSE,0,0,0,2,"guter",0,1,0,0,62,1924,0.119985790245645
16.66,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"guter",0,1,0,0,54,1972,0.12075867411559
17.67,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",1,1,0,0,33,1957.5,0.0799939106057085
9.62,0,"gute","anderer","ENb",FALSE,0,0,0,0,"guter",1,1,0,0,52,1957.5,0.0940397284389246
20.63,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,2,"guter",0,1,0,0,32,1972,0.0966283696977785
7.42,0,"durchschnittliche","Wohnblock","einfacher",TRUE,0,0,0,0,"anderer",0,1,0,0,55,1939,0.0501772317341239
9.49,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,71,1972,0.0762569437745369
16.9,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,42,1972,0.126513852916548
10.58,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"anderer",0,1,0,0,60,1939,0.102991031266767
13.83,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,94,1993.5,0.153975271419546
11.25,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"anderer",0,1,0,0,66,1972,0.127936222962763
12.92,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,89,1939,0.134067272404399
16.35,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"anderer",0,1,0,0,52,1957.5,0.0465110167342201
7.22,0,"gute","anderer","guter",FALSE,0,2,0,2,"guter",0,0,0,0,75,1939,0.106841157619536
16.29,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,70,1993.5,0.0679779105493504
14.09,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,44,1939,0.106160805285946
16.72,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,60,1957.5,0.0674975639223262
14.24,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,74,1972,0.133957447660473
12.92,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,3,"anderer",0,1,0,0,48,1972,0.116532643137363
10.65,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"einfacher",0,1,0,0,60,1939,0.0598168522308312
13.85,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,78,1957.5,0.0906088352224557
10.95,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,61,1939,0.11594685465839
15,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,73,1957.5,0.0882895525384698
10.53,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,72,1972,0.147813677787008
15.81,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,74,1957.5,0.145161454372922
14.71,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,1,0,"guter",0,0,0,0,68,1983,0.0667346976324119
15,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"guter",0,0,0,0,50,1939,0.0547583812240311
16.67,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,75,1983,0.138403726615298
8.42,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",1,0,0,0,38,1957.5,0.0410479465058176
18.63,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,0,0,0,89,2013.5,0.100435947050623
18.22,0,"gute","anderer","anderer",FALSE,0,1,0,2,"guter",0,0,0,0,59,2003.5,0.132370564821674
15.83,0,"gute","anderer","anderer",FALSE,0,0,0,3,"guter",0,1,0,0,60,1993.5,0.153312411325352
11.26,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,53,1918,0.108790436797734
13.07,0,"gute","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,88,1983,0.141457297083825
15.74,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,0,1,0,54,2003.5,0.121081381042771
15.19,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,79,1957.5,0.158695180785651
17.44,0,"gute","anderer","anderer",FALSE,0,2,0,2,"guter",0,1,0,0,82,1957.5,0.129662896996956
12.14,0,"gute","anderer","anderer",FALSE,0,1,0,3,"anderer",0,1,0,0,70,1993.5,0.129312937782168
13.81,0,"gute","anderer","anderer",FALSE,0,0,0,2,"einfacher",0,0,0,0,42,1972,0.139777219599498
21.25,0,"gute","anderer","anderer",FALSE,0,2,1,2,"guter",1,1,0,0,64,1993.5,0.0858311858846065
13.02,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",1,1,1,0,96,1983,0.0943526724989634
18.22,0,"gute","anderer","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,43,1993.5,0.14037256735993
15.96,0,"gute","anderer","anderer",FALSE,0,0,0,1,"einfacher",0,1,0,0,47,1983,0.147444619604052
14.26,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,25,1972,0.11583467100265
11.14,0,"gute","anderer","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,79,1993.5,0.151746749550345
15.52,0,"gute","anderer","ENb",FALSE,0,1,0,3,"guter",1,1,0,0,58,1972,0.0447623067184448
16.42,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,62,1983,0.129380035293355
14.31,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,1,0,0,53,1983,0.123479363380449
7.04,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"ohne",0,1,0,0,81,1957.5,0.215596083159158
5.93,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"einfacher",0,1,0,0,64,1972,0.147076355842654
7.13,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"ohne",0,1,0,0,57,1957.5,0.212244674479209
6.69,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"ohne",0,1,0,0,65,1972,0.227627373690497
6.55,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"ohne",0,1,0,0,62,1957.5,0.17522445005143
18.65,0,"gute","anderer","anderer",FALSE,0,0,0,2,"guter",0,0,0,0,37,1983,0.067487563525412
14.81,0,"gute","anderer","anderer",FALSE,0,0,1,2,"einfacher",0,1,0,0,54,1993.5,0.154137768794742
19.79,1,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,80,1972,0.0412582448058258
17.44,1,"gute","anderer","anderer",FALSE,0,0,1,0,"guter",0,1,0,0,53,1972,0.0799794704303003
20,1,"gute","anderer","ENb",FALSE,0,1,0,3,"guter",0,1,0,0,55,1957.5,0.0352235859472251
19.27,1,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,78,1957.5,0.0270521038182786
17.27,1,"gute","anderer","anderer",FALSE,0,1,0,3,"anderer",0,1,0,0,55,1972,0.0323589450116497
14.21,1,"gute","anderer","guter",FALSE,0,0,0,0,"guter",0,0,0,0,38,1918,0.067005770412022
22.87,1,"gute","anderer","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,82,1972,0.0432376628988642
15.17,1,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,115,2020,0.0340973236722316
17.59,1,"gute","anderer","anderer",FALSE,0,1,1,2,"guter",0,1,0,0,29,1972,0.0633371643320393
13.87,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,39,1972,0.0879327444205469
16.67,1,"gute","anderer","anderer",FALSE,0,2,0,2,"guter",0,1,0,0,36,1972,0.0589083438960797
17.31,1,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,47,1983,0.0796876661570649
18.03,1,"gute","anderer","anderer",FALSE,0,3,0,2,"guter",1,0,0,0,60,1957.5,0.0198223090966131
